OGF_ID,FIRE_DISTURBANCE_AREA_IDENT,FIRE_TYPE_CODE,FIRE_YEAR,FIRE_GENERAL_CAUSE_CODE,FIRE_RESPONSE_OBJ_CODE,FIRE_START_DATE,FIRE_OUT_DATE,FIRE_FINAL_SIZE,LOCATION_ACCURACY,BUSINESS_EFFECTIVE_DATE,GENERAL_COMMENTS,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
46001072,SIO93,IFR,1983,LTG,NR,1983/08/04 00:00:00+00,1983/09/26 00:00:00+00,1133,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1608,0,0
54053917,RED30,IFR,1961,LTG,NR,1961/06/26 00:00:00+00,1961/09/20 00:00:00+00,41119,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:03:12+00,2005/04/28 08:50:30+00,1614,0,0
54035718,RED68,IFR,2003,LTG,MON,2003/06/22 00:00:00+00,2003/07/11 00:00:00+00,92,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/15 10:46:44+00,2005/04/28 08:50:30+00,1615,0,0
54048886,GER5,IFR,1960,LTG,NR,1960/07/09 00:00:00+00,1960/08/23 00:00:00+00,1214,Within 100 metres,2004/06/18 00:00:00+00,,,2004/06/25 08:13:07+00,2005/04/28 08:50:30+00,1616,0,0
54033270,NIP42,IFR,2003,UNK,SUP,2003/06/15 00:00:00+00,2003/06/25 00:00:00+00,220,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 08:50:23+00,2005/04/28 08:50:30+00,1617,0,0
54033391,SLK70,IFR,2003,LTG,MON,2003/06/24 00:00:00+00,2003/07/03 00:00:00+00,3400,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/10 08:57:26+00,2005/04/28 08:50:30+00,1618,0,0
54033265,SLK66,IFR,2003,LTG,SUP,2003/06/18 00:00:00+00,2003/07/08 00:00:00+00,1014,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 13:35:49+00,2005/04/28 08:50:30+00,1619,0,0
54053937,SIO18,IFR,1961,LTG,NR,1961/06/27 00:00:00+00,1961/08/24 00:00:00+00,5152,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:36:23+00,2005/04/28 08:50:30+00,1620,0,0
54035828,SLK20,IFR,2003,RWY,SUP,2003/05/16 00:00:00+00,2003/05/26 00:00:00+00,52,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/10 09:54:27+00,2005/04/28 08:50:30+00,1621,0,0
54053941,DRY49,IFR,1961,LTG,NR,1961/06/29 00:00:00+00,1961/07/17 00:00:00+00,890,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:02:49+00,2005/04/28 08:50:30+00,1622,0,0
54035861,SAU7,IFR,2003,REC,SUP,2003/05/05 00:00:00+00,2003/05/11 00:00:00+00,90,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/10 09:46:46+00,2005/04/28 08:50:30+00,1623,0,0
54033405,NIP81,IFR,2003,LTG,MON,2003/08/08 00:00:00+00,2003/09/22 00:00:00+00,550,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/10 08:51:14+00,2005/04/28 08:50:30+00,1624,0,0
54033390,RED91,IFR,2003,LTG,MON,2003/08/16 00:00:00+00,2003/09/30 00:00:00+00,650,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 14:00:02+00,2005/04/28 08:50:30+00,1625,0,0
54055063,SUD147,IFR,1962,REC,NR,1962/07/30 00:00:00+00,1962/08/18 00:00:00+00,607,Within 20 metres,2004/07/07 00:00:00+00,,,2004/07/07 09:24:56+00,2005/04/28 08:50:30+00,1626,0,0
54035737,RED65,IFR,2003,LTG,SUP,2003/06/17 00:00:00+00,2003/07/02 00:00:00+00,135,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/10 09:53:56+00,2005/04/28 08:50:30+00,1627,0,0
54035846,DRY58,IFR,2003,LTG,SUP,2003/06/18 00:00:00+00,2003/07/03 00:00:00+00,80,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/15 10:40:31+00,2005/04/28 08:50:30+00,1628,0,0
54053919,RED29,IFR,1961,LTG,NR,1961/06/26 00:00:00+00,1961/09/20 00:00:00+00,6553,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:02:51+00,2005/04/28 08:50:30+00,1629,0,0
46001860,RED26,IFR,1998,LTG,SUP,1998/06/25 00:00:00+00,1998/08/08 00:00:00+00,1800,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1630,0,0
46000637,KEN172,IFR,1974,LTG,NR,1974/08/05 00:00:00+00,1974/08/29 00:00:00+00,1012,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:FRI840,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1631,0,0
46001245,GER18,IFR,1989,LTG,MON,1989/06/20 00:00:00+00,1989/07/13 00:00:00+00,10000,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1632,0,0
46001506,SIO20,IFR,1993,MIS,SUP,1993/05/11 00:00:00+00,1993/05/30 00:00:00+00,3100,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1633,0,0
46001465,SIO83,IFR,1991,LTG,MON,1991/07/28 00:00:00+00,1991/08/30 00:00:00+00,4187,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1634,0,0
46001164,GER41,IFR,1988,LTG,NR,1988/08/10 00:00:00+00,1988/09/13 00:00:00+00,230,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1635,0,0
46001906,WAW1,IFR,1998,MIS,SUP,1998/04/13 00:00:00+00,1998/05/19 00:00:00+00,100,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1636,0,0
46001946,PEM8,IFR,1999,MIS,SUP,1999/04/30 00:00:00+00,1999/05/20 00:00:00+00,1817,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1637,0,0
46001635,SLK69,IFR,1995,LTG,SUP,1995/06/15 00:00:00+00,1995/07/10 00:00:00+00,6500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1638,0,0
46001067,SIO81,IFR,1983,LTG,NR,1983/08/04 00:00:00+00,1983/08/24 00:00:00+00,5470,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1639,0,0
46001439,MOO13,IFR,1991,LTG,MON,1991/06/19 00:00:00+00,1991/08/13 00:00:00+00,800,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1641,0,0
46001717,RED21,IFR,1996,LTG,MON,1996/06/11 00:00:00+00,1996/07/15 00:00:00+00,4722,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1642,0,0
46001977,COC5,OFR,1999,LTG,MON,1999/05/15 00:00:00+00,1999/06/30 00:00:00+00,12500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS500,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1643,0,0
46001455,RED83,IFR,1991,LTG,MON,1991/08/16 00:00:00+00,1991/09/21 00:00:00+00,225,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1644,0,0
46001035,RED184,IFR,1983,LTG,NR,1983/09/04 00:00:00+00,1983/10/11 00:00:00+00,275,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1645,0,0
46000972,RED6,IFR,1981,LTG,NR,1981/05/29 00:00:00+00,1981/06/11 00:00:00+00,3440,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1646,0,0
46001083,KEN17,IFR,1984,INC,NR,1984/04/19 00:00:00+00,1984/05/15 00:00:00+00,405,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1647,0,0
46001062,SIO51,IFR,1983,LTG,NR,1983/07/13 00:00:00+00,1983/07/25 00:00:00+00,364,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1648,0,0
46000985,SIO31,IFR,1981,LTG,NR,1981/07/08 00:00:00+00,1981/07/16 00:00:00+00,253,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1649,0,0
46000553,GOG11,IFR,1967,RWY,NR,1967/06/04 00:00:00+00,1967/06/16 00:00:00+00,890,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:PS120,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1650,0,0
46001446,MOO39,IFR,1991,LTG,MON,1991/08/08 00:00:00+00,1991/09/19 00:00:00+00,6000,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1651,0,0
46001614,SLK32,IFR,1995,LTG,PRO,1995/06/13 00:00:00+00,1995/07/07 00:00:00+00,1500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1652,0,0
46001100,GER11,IFR,1986,LTG,NR,1986/06/18 00:00:00+00,1986/08/18 00:00:00+00,625,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1653,0,0
46001436,GOG4,IFR,1991,REC,SUP,1991/05/20 00:00:00+00,1991/08/03 00:00:00+00,4800,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1654,0,0
46000929,SIO43,IFR,1980,LTG,NR,1980/05/22 00:00:00+00,1980/08/09 00:00:00+00,26143,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1655,0,0
46001670,DRY24,IFR,1996,LTG,SUP,1996/06/11 00:00:00+00,1996/08/06 00:00:00+00,3120,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1656,0,0
46001600,RED77,IFR,1995,LTG,SUP,1995/06/15 00:00:00+00,1995/07/08 00:00:00+00,19086,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1657,0,0
46001049,SIO155,IFR,1983,LTG,NR,1983/09/01 00:00:00+00,1983/10/07 00:00:00+00,259,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1658,0,0
46001533,NIP75,IFR,1994,LTG,MON,1994/07/12 00:00:00+00,1994/08/11 00:00:00+00,411,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1659,0,0
46001059,SIO37,IFR,1983,LTG,NR,1983/06/19 00:00:00+00,1983/06/23 00:00:00+00,223,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1660,0,0
46001082,KEN131,IFR,1984,LTG,NR,1984/08/29 00:00:00+00,1984/09/17 00:00:00+00,465,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1661,0,0
46001084,KEN23,IFR,1984,REC,NR,1984/04/22 00:00:00+00,1984/05/21 00:00:00+00,2074,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1662,0,0
46000825,RED23,IFR,1977,LTG,NR,1977/05/21 00:00:00+00,1977/07/12 00:00:00+00,5463,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1663,0,0
46001122,CHA32,IFR,1987,MIS,NR,1987/08/01 00:00:00+00,1987/09/11 00:00:00+00,220,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1664,0,0
46001890,SLK69,IFR,1998,LTG,MON,1998/07/05 00:00:00+00,1998/08/04 00:00:00+00,1000,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,1665,0,0
54035752,SLK48,IFR,2003,LTG,SUP,2003/06/17 00:00:00+00,2003/08/29 00:00:00+00,30387,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/15 10:52:50+00,2005/04/28 08:50:30+00,1666,0,0
54053939,IGN9,IFR,1961,LTG,NR,1961/06/24 00:00:00+00,1961/07/22 00:00:00+00,2318,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:02:50+00,2005/04/28 08:50:30+00,1667,0,0
54033268,RED62,IFR,2003,LTG,MON,2003/06/18 00:00:00+00,2003/07/11 00:00:00+00,27091,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 08:50:28+00,2005/04/28 08:50:30+00,1668,0,0
54035721,SLK57,IFR,2003,LTG,SUP,2003/06/18 00:00:00+00,2003/07/27 00:00:00+00,31477,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/15 10:54:23+00,2005/04/28 08:50:30+00,1669,0,0
54033397,SLK101,IFR,2003,LTG,MON,2003/08/20 00:00:00+00,2003/08/30 00:00:00+00,80,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 14:00:17+00,2005/04/28 08:50:30+00,1670,0,0
54053927,RED28,IFR,1961,LTG,NR,1961/06/17 00:00:00+00,1961/08/31 00:00:00+00,92605,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:02:46+00,2005/04/28 08:50:30+00,1671,0,0
54035693,SLK44,IFR,2003,LTG,SUP,2003/06/05 00:00:00+00,2003/09/22 00:00:00+00,82027,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/15 10:49:42+00,2005/04/28 08:50:30+00,1672,0,0
54033401,NIP72,IFR,2003,LTG,MON,2003/07/16 00:00:00+00,2003/09/22 00:00:00+00,50,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 14:00:11+00,2005/04/28 08:50:30+00,1673,0,0
54033272,FOR14,IFR,2003,RES,SUP,2003/05/03 00:00:00+00,2003/05/11 00:00:00+00,99,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 08:50:22+00,2005/04/28 08:50:30+00,1674,0,0
54035829,NIP17,IFR,2003,RWY,SUP,2003/05/25 00:00:00+00,2003/06/08 00:00:00+00,214,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/15 10:43:13+00,2005/04/28 08:50:30+00,1675,0,0
54048880,RED18,IFR,1960,LTG,NR,1960/07/09 00:00:00+00,1960/07/23 00:00:00+00,283,Within 100 metres,2004/06/18 00:00:00+00,,,2004/06/18 08:48:23+00,2005/04/28 08:50:30+00,1676,0,0
54053909,PIC33,IFR,1961,LTG,NR,1961/07/12 00:00:00+00,1961/08/07 00:00:00+00,243,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:02:57+00,2005/04/28 08:50:30+00,1677,0,0
54033266,SLK65,IFR,2003,LTG,SUP,2003/06/18 00:00:00+00,2003/07/12 00:00:00+00,107,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 13:34:25+00,2005/04/28 08:50:30+00,1678,0,0
54048879,RED22,IFR,1960,LTG,NR,1960/07/11 00:00:00+00,1960/07/21 00:00:00+00,405,Within 100 metres,2004/06/18 00:00:00+00,,,2004/06/18 08:48:15+00,2005/04/28 08:50:30+00,1679,0,0
54048881,MNK15,IFR,1960,LTG,NR,1960/07/24 00:00:00+00,1960/08/15 00:00:00+00,405,Within 100 metres,2004/06/18 00:00:00+00,,,2004/06/18 08:48:20+00,2005/04/28 08:50:30+00,1680,0,0
54048877,RED43,IFR,1960,LTG,NR,1960/07/12 00:00:00+00,1960/07/30 00:00:00+00,2023,Within 100 metres,2004/06/18 00:00:00+00,,,2004/06/18 08:48:24+00,2005/04/28 08:50:30+00,1681,0,0
54053926,RED9,IFR,1961,IDF,NR,1961/05/29 00:00:00+00,1961/06/03 00:00:00+00,666,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:34:43+00,2005/04/28 08:50:30+00,1682,0,0
54048883,ARM4,IFR,1960,LTG,NR,1960/07/04 00:00:00+00,1960/07/23 00:00:00+00,296,Within 100 metres,2004/06/18 00:00:00+00,,,2004/06/18 08:48:19+00,2005/04/28 08:50:30+00,1683,0,0
54033386,SLK94,IFR,2003,LTG,MON,2003/08/11 00:00:00+00,2003/08/30 00:00:00+00,300,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 14:00:00+00,2005/04/28 08:50:30+00,1684,0,0
54035860,KLK5,IFR,2003,RWY,SUP,2003/05/19 00:00:00+00,2003/05/28 00:00:00+00,172,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/10 09:47:39+00,2005/04/28 08:50:30+00,1685,0,0
54035858,KLK9,IFR,2003,REC,SUP,2003/05/06 00:00:00+00,2003/06/17 00:00:00+00,103,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/10 09:49:34+00,2005/04/28 08:50:30+00,1686,0,0
54033402,RED82,IFR,2003,LTG,MON,2003/07/19 00:00:00+00,2003/08/16 00:00:00+00,650,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 14:00:08+00,2005/04/28 08:50:30+00,1688,0,0
54053924,RED35,IFR,1961,LTG,NR,1961/06/27 00:00:00+00,1961/08/01 00:00:00+00,5335,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:03:08+00,2005/04/28 08:50:30+00,1689,0,0
54033399,NIP95,IFR,2003,LTG,MON,2003/08/16 00:00:00+00,2003/09/22 00:00:00+00,150,Within 100 metres,2004/06/08 00:00:00+00,,,2004/06/08 14:00:12+00,2005/04/28 08:50:30+00,1690,0,0
54055062,SUD139,IFR,1962,REC,NR,1962/08/01 00:00:00+00,1962/08/25 00:00:00+00,259,Within 20 metres,2004/07/07 00:00:00+00,,,2004/07/07 09:25:06+00,2005/04/28 08:50:30+00,1691,0,0
54035859,THU28,IFR,2003,RES,SUP,2003/05/08 00:00:00+00,2003/05/16 00:00:00+00,50,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/10 09:47:27+00,2005/04/28 08:50:30+00,1692,0,0
54035845,WAW23,IFR,2003,LTG,SUP,2003/06/19 00:00:00+00,2003/09/23 00:00:00+00,746,Within 10 metres,2004/06/10 00:00:00+00,,,2004/06/10 09:50:27+00,2005/04/28 08:50:30+00,1693,0,0
54053910,RED20,IFR,1961,LTG,NR,1961/06/19 00:00:00+00,1961/09/20 00:00:00+00,17350,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:02:58+00,2005/04/28 08:50:30+00,1694,0,0
54053920,RED26,IFR,1961,LTG,NR,1961/06/26 00:00:00+00,1961/08/15 00:00:00+00,17827,Within 100 metres,2004/06/28 00:00:00+00,,,2004/06/28 09:03:17+00,2005/04/28 08:50:30+00,1695,0,0
54048878,RED12,IFR,1960,LTG,NR,1960/07/08 00:00:00+00,1960/08/01 00:00:00+00,3440,Within 100 metres,2004/06/18 00:00:00+00,,,2004/06/18 08:48:13+00,2005/04/28 08:50:30+00,1696,0,0
66519940,FOR1,IFR,2004,INC,SUP,2004/04/24 00:00:00+00,2004/05/10 00:00:00+00,1230,Within 10 metres,2005/03/07 00:00:00+00,,,2005/03/07 11:37:13+00,2005/04/28 08:50:30+00,1697,0,0
66519941,KLK9,IFR,2004,IDF,SUP,2004/09/30 00:00:00+00,2004/10/25 00:00:00+00,72,Within 10 metres,2005/03/07 00:00:00+00,,,2005/03/07 11:39:13+00,2005/04/28 08:50:30+00,1698,0,0
66524315,SIO14,IFR,1961,LTG,MON,1961/06/26 00:00:00+00,1961/07/15 00:00:00+00,342,Within 100 metres,2005/03/10 00:00:00+00,,,2005/03/10 11:04:39+00,2005/04/28 08:50:30+00,1702,0,0
67340385,THU31,IFR,2005,RWY,FUL,2005/07/23 00:00:00+00,2005/09/03 00:00:00+00,1428,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/06 16:28:16+00,2006/07/12 08:52:30+00,1703,0,0
67340394,HEA63,IFR,2005,LTG,FUL,2005/08/10 00:00:00+00,2005/09/01 00:00:00+00,48,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/06 16:28:51+00,2006/07/12 08:52:30+00,1704,0,0
67340398,TIM19,IFR,2005,LTG,FUL,2005/07/13 00:00:00+00,2005/10/06 00:00:00+00,3200,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/06 16:29:04+00,2006/07/12 08:52:30+00,1705,0,0
67340401,CHA18,IFR,2005,LTG,FUL,2005/07/17 00:00:00+00,2005/08/08 00:00:00+00,60,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/06 16:29:18+00,2006/07/12 08:52:30+00,1706,0,0
67340402,FOR14,IFR,2005,LTG,MNP,2005/07/21 00:00:00+00,2005/10/17 00:00:00+00,430,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/06 16:29:21+00,2006/07/12 08:52:30+00,1707,0,0
67340403,TIM7,IFR,2005,RES,FUL,2005/05/26 00:00:00+00,2005/06/29 00:00:00+00,449,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/06 16:29:24+00,2006/07/12 08:52:30+00,1708,0,0
67340405,FOR24,IFR,2005,LTG,MNP,2005/08/01 00:00:00+00,2005/10/07 00:00:00+00,213,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/06 16:29:27+00,2006/07/12 08:52:30+00,1709,0,0
67340408,TIM5,IFR,2005,RWY,FUL,2005/05/26 00:00:00+00,2005/08/06 00:00:00+00,440,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/06 16:29:39+00,2006/07/12 08:52:30+00,1710,0,0
67340677,NIP112,IFR,2005,LTG,FUL,2005/08/07 00:00:00+00,2005/08/31 00:00:00+00,325,Within 10 metres,2006/06/07 00:00:00+00,,,2006/06/07 11:52:45+00,2006/07/12 08:52:30+00,1711,0,0
67340412,AYL8,PB,2005,MIS,MDP,2005/04/17 00:00:00+00,2005/04/24 00:00:00+00,84,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/21 08:11:11+00,2006/07/12 08:52:30+00,1712,0,0
67340390,COC10,IFR,2005,RWY,FUL,2005/05/26 00:00:00+00,2005/07/02 00:00:00+00,350,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/21 08:13:09+00,2006/07/12 08:52:30+00,1713,0,0
67340406,FOR18,IFR,2005,LTG,MNP,2005/07/31 00:00:00+00,2005/09/07 00:00:00+00,84,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/21 08:14:09+00,2006/07/12 08:52:30+00,1714,0,0
67340378,NIP20,IFR,2005,LTG,FUL,2005/06/19 00:00:00+00,2005/08/28 00:00:00+00,13623,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/21 08:15:54+00,2006/07/12 08:52:30+00,1715,0,0
67340395,NIP52,IFR,2005,LTG,FUL,2005/07/24 00:00:00+00,2005/08/27 00:00:00+00,134,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/21 08:16:58+00,2006/07/12 08:52:30+00,1716,0,0
67340388,NIP80,IFR,2005,LTG,MOD,2005/08/05 00:00:00+00,2005/10/07 00:00:00+00,4400,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/21 08:18:15+00,2006/07/12 08:52:30+00,1717,0,0
67340410,SUD1,PB,2005,MIS,MDP,2005/04/12 00:00:00+00,2005/04/19 00:00:00+00,46,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/21 08:21:51+00,2006/07/12 08:52:30+00,1718,0,0
67340381,THU30,IFR,2005,LTG,FUL,2005/07/23 00:00:00+00,2005/09/17 00:00:00+00,429,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/21 08:22:55+00,2006/07/12 08:52:30+00,1719,0,0
67340393,THU57,IFR,2005,LTG,FUL,2005/08/03 00:00:00+00,2005/09/26 00:00:00+00,6000,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/21 08:23:54+00,2006/07/12 08:52:30+00,1720,0,0
67340374,THU65,IFR,2005,LTG,MOD,2005/08/03 00:00:00+00,2005/09/17 00:00:00+00,1574,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/21 08:25:16+00,2006/07/12 08:52:30+00,1721,0,0
67340386,THU67,IFR,2005,LTG,FUL,2005/08/03 00:00:00+00,2005/09/26 00:00:00+00,2326,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/21 08:26:19+00,2006/07/12 08:52:30+00,1722,0,0
67340399,TIM56,IFR,2005,LTG,FUL,2005/07/17 00:00:00+00,2005/08/21 00:00:00+00,67,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/21 08:27:12+00,2006/07/12 08:52:30+00,1723,0,0
67340861,COC29,IFR,2005,LTG,MON,2005/06/18 00:00:00+00,2005/07/08 00:00:00+00,200,Within 100 metres,2006/06/07 00:00:00+00,,,2006/06/21 08:39:42+00,2006/07/12 08:52:30+00,1724,0,0
66524316,DRY52,IFR,1961,REC,MON,1961/07/01 00:00:00+00,1961/07/14 00:00:00+00,218,Within 100 metres,2005/03/10 00:00:00+00,,,2005/03/10 11:04:50+00,2005/04/28 08:50:30+00,1725,0,0
55149404,TIM12,IFR,1997,LTG,SUP,1997/06/07 00:00:00+00,1997/10/24 00:00:00+00,9538,Within 100 metres,2004/12/10 00:00:00+00,,,2005/04/11 11:45:13+00,2005/05/13 11:55:04+00,1726,0,0
66520051,AYL7,PB,2004,MIS,MON,2004/04/29 00:00:00+00,2004/05/03 00:00:00+00,80,Within 10 metres,2005/03/07 00:00:00+00,,,2005/04/12 09:21:02+00,2005/05/13 11:55:04+00,1727,0,0
66520048,SUD1,PB,2004,MIS,MON,2004/04/13 00:00:00+00,2004/04/15 00:00:00+00,120,Within 10 metres,2005/03/07 00:00:00+00,,,2005/04/12 09:22:49+00,2005/05/13 11:55:04+00,1728,0,0
67340369,SLK40,IFR,2005,LTG,MOD,2005/08/06 00:00:00+00,2005/08/14 00:00:00+00,100,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/06 16:27:13+00,2006/07/12 08:52:30+00,1733,0,0
67340370,SLK25,IFR,2005,LTG,MON,2005/07/11 00:00:00+00,2005/07/27 00:00:00+00,111,Within 10 metres,2006/06/06 00:00:00+00,,,2006/06/06 16:27:19+00,2006/07/12 08:52:30+00,1734,0,0
